index,route_type,length_1,heat_value_1,length_2,heat_value_2,length_3,heat_value_3,length_4,heat_value_4,length_5,heat_value_5,length_ratio,cost_angle_mean,links,correct,,,,,
60,1,0,0,0.6443602,1.9511172,0,0,0.3556398,0.7365403,0,0,1.0930837,0.1520221,"[1, 1255403151, 1214760057, 1214760056, 1255403204, 1255403203, 1090725661, 1255403159, 1255403158, 97977202, 1285463665, 1285463664, 1090724147, 97977200, 1255403054, 1255403053, 1194479732, 1237494377, 1237494376, 1255403058, 1255403057, 1255403067, 1285463747, 1285463746, 1255403071, 1255403074, 1255403073, 1255403077, 1255403076, 1090725102, 1237523064, 1237523063, 1122916239, 125428381, 1237519326, 1237519325, 1091005642, 1090725087, 1090725086, 1255409618, 1255409623, 1255409622, 1122913417, 115921416, 1090724160, 1090724159, 97977186, 1255652624, 1255652629, 1255652628, 1255652617, 1255651326, 1255651320, 1255651319, 1285464325, 1285464324, 1255650395, 97977182, 1255649593, 1255649592, 1255649586, 1255582802, 1255649582, 1255649581, 1255581256, 1255581255, 1255580703, 710274497, 1255577349, 1255577348, 1285518803, 1285518802, 1213820675, 1214072776, 1214072775, 1213820609, 1213820608, 1124215555, 1124217877, 1124217876, 1195359433, 1195363335, 1195363334, 1304682126, 1195363332, 1281376682, 1281376681, 1281376684, 1281376683, 1124410855, 1124410854, 1195362289, 1195362288, 19440527, 19440528, 19440532, 1084126296, 19440536, 19440535, 1124410852, 1124410851, 1124410850, 18639757]",1,,,,,
61,0,0,0,0.4365844,1.7003334,0.0647003,1.2918604,0.4987153,0.2596179,0,0,2.2142167,0.117262,"[1, 1255403151, 1214760057, 1214760056, 1255403204, 1255403203, 1090725661, 1255403159, 1255403158, 97977202, 1285463665, 1285463664, 1090724147, 97977200, 1255403054, 1255403053, 1194479732, 1237494377, 1237494376, -1091132966, -1091132967, 1194478529, 1194478528, 97977213, -1255409671, -1255409672, -1194479142, -97977212, -115921506, -115921505, -1091109253, -1091109254, -1091109251, -1091109252, -1305867973, -1305867974, -1255409596, -1213168304, -1255409591, -1255409592, -1213168018, -1213168019, 1213167814, 1255409585, 1255409584, 1213167812, 1213168525, 1213168524, 1091340098, 1195039933, 1213716352, 1213716351, 1213716358, 1213716357, 1213716326, 1213716325, 1213716350, 1213716349, 1213697412, 1213697411, 18641150, 1213697334, 1213697333, 1213697878, 1213697877, 1213697388, 18641760, -1213697634, -1214072823, -1214072824, -1124225464, -1124225465, -125390976, -1291256943, -1291256944, -1124225469, -125390992, -125391007, -115918560]",1,,,,,
61,1,0,0,0.6199571,1.7088022,0,0,0.3800429,0.7878667,0,0,2.5092138,0.1177044,"[1, 1255403151, 1214760057, 1214760056, 1255403204, 1255403203, 1090725661, 1255403159, 1255403158, 97977202, 1285463665, 1285463664, 1090724147, 97977200, 1255403054, 1255403053, 1194479732, 1237494377, 1237494376, 1255403058, 1255403057, 1255403067, 1285463747, 1285463746, 1255403071, 1255403074, 1255403073, 1255403077, 1255403076, 1090725102, 1237523064, 1237523063, 1122916239, 125428381, 1237519326, 1237519325, 1091005642, 1090725087, 1090725086, 1255409618, 1255409623, 1255409622, 1122913417, 115921416, 1090724160, 1090724159, 97977186, 1255652624, 1255652629, 1255652628, 1255652617, 1255651326, 1255651320, 1255651319, 1285464325, 1285464324, 1255650395, 97977182, 1255649593, 1255649592, 1255649586, 1255582802, 1255649582, 1255649581, 1255581256, 1255581255, 1255580703, 710274497, 1255577349, 1255577348, 1285518803, 1285518802, 1213820675, 1214072776, 1214072775, 1214072918, 1214072917, -18641122, -18641121, -1124217872, -1124217873, -18642066, -1195041396, -1281262949, -1281354350, -1281354351, -1124225467, -1195215060, -1195215061, -1124225464, -1124225465, -125390976, -1291256943, -1291256944, -1124225469, -125390992, -125391007, -115918560]",1,,,,,
62,0,0,0,0.9275269,0.3792345,0,0,0.0436246,0.7263572,0.0288484,0.2409317,1.099419,0.1603014,"[3, 103329437, 1244701537, 1244701536, 1074180427, 1167417807, -1167494118, 1167494120, 1167494114, 1166872504, 90720991, 1167302717, 1167302716, 124618826, 1244665839, 1244665838, 1244836692, 1244836691, 1244836688, 130093933, 90721147, 90721148, 1244660372, 1244665837, 1244665836, 1165823777, 108774441, 108774440, 90721151, 90721152, 90721153, 90721154, 90721155, 124618828, 124618827, 90721157, 90721960, 90721961, 90721963, 1151651151, 1151651150, 108774405, 1244658251, 1244658250, 90721965, 1244658148, 1244658147, 1165635960, 1165635959, 859355270, 130093896, 1230311795, 1230311794, 124644855, 124644856, 124618836, 1165659026, 1165659028, 1244781916, 1244781915, 1165659030, 1165659029, 124618834, 1244781713]",0,,,,,
62,1,0,0,0.9372883,0.4102624,0,0,0.0627117,0.5430401,0,0,1.1016652,0.0867563,"[3, 103329437, 1244701537, 1244701536, -103329449, 1167494117, 1167494116, 1167494115, 1167494114, 1166872504, 90720991, 1167302717, 1167302716, 124618826, 1244665839, 1244665838, 1244836692, 1244836691, 1244836688, 130093933, 90721147, 90721148, 1244660372, 1244665837, 1244665836, 1165823777, 108774441, 108774440, 90721151, 90721152, 90721153, 90721154, 90721155, 124618828, 124618827, 90721157, 90721960, 90721961, 90721963, 1151651151, 1151651150, 108774405, 1244658251, 1244658250, 90721965, 1244658148, 1244658147, 1165635960, 1165635959, 859355270, 130093896, 1230311795, 1230311794, 124644855, 124644856, 124618836, 1165659026, 1165659028, 1244781916, 1244781915, 1165659030, 1165659029, 124618834, 1244781713]",1,,,,,
63,0,0.5394283,0.9758712,0.0659336,1.8029179,0,0,0.3946381,1.2615996,0,0,1.6078716,0.167956,"[3, 103329437, 1244701537, 1244701536, -103329449, -1152916093, -1152916094, -1244783245, -1244783246, -1082996512, -130093874, -90720856, -124645249, -124645250, -1244712737, -1244712738, -1230311459, -1230311460, -1166809595, 1166809596, 1230311449, -1230311450, -116103703, 116103702, -1171228720, -1171228721, -90729927, -1189084482, -1189084483, -130120441, -1171131158, -1171131159, -19982907, -90720800, -1171135564, -1188999397, -1244714755, -1244714756, -878269352, -906451559, -1188999399, -1188999400, -1074238661, -1245094711, -1245094712, -1244714758, -1189668963, -1188999321, -90720773, -1171135562, -1171135563, -108774835, -125125337, -125125336, -1074239372, -1074239373, -1074239370, -19982803, -878129422, -878129423, -878129421, 19982783, 1166383673, 1166383672, 878129420, 1166383671, 1166383670, 878128106, 878128105, 878128104, 878128101, 878128100, 833315526, 828250529, 1244682455, 1244682454, 1166498599, 1166498598, 16885777, 1244699962, 1244699961, 1166498596, 1166498595, 116115524, 111847368, 111847367, 111998229, 1165803368, 1165803367]",0,,,,,
63,1,0.136426,1.0039493,0.0375262,1.9271765,0.7758225,3.6576215,0.0379717,0.5430401,0.0122536,0.7997531,1.1466473,0.2103772,"[3, 103329437, 1244701537, 1244701536, -103329449, 1167494117, 1167494116, 1167494115, 1167494114, 1166872504, 90720991, -1167302718, -1167302719, -103329845, 103329843, 103329838, 103329832, 103329813, 103329811, 103411442, -108774393, -108774392, -103474801, -90720956, -20090839, -90720957, -111860615, -111860616, -90720959, -90720960, -90720961, -103474802, -103477251, -124619783, -1244794700, -1244794701, -90720945, -90720944, -90720943, -124647078, -124647079, -103477250, -90720939, -1244667794, -1244667795, -103477249, -103477248, -108776868, -1244665847, -1244665848, -1244667796, -1244667797, -1047947751, -1047947752, -1266611097, -1266611098, -1244666669, -1244666670, -704528189, -108774696, -1244667695, -1244667696, -125125344, -125125345, -125125346, -1244667697, -1244667698, -103058101, -777933515, -777933516, -777933514, -20090805, -16885788, -16885789, -19982981, -16885784, -16885783, -19982975, 1166498596, 1166498595, 116115524, 111847368, 111847367, 111998229, 1165803368, 1165803367]",1,,,,,
64,0,0,0,0.2404007,7.5168106,0,0,0.7595993,0.9445514,0,0,1.1258221,0.0607208,"[1, -1244698566, -1305152877, -103329424, -1305152879, -1305152880, -124630038, -124630039, -103329318, -103329320, -103329321, -103329323, 1244699449, 1244699448, 1244698939, -1244698940, -103329335, -90720841, -1244697483, -1244697484, -103474797, -103474796, -124620018, -125125325, -124620015, -124620016, -90720803, -90720804, -108775558, -1244782789, -1244782790, -1244714316, -1244714328, -1244784983, -1244784986, -1244784987, -1244784978, -1244784979, -1244724544, -108774644, -1244724541, -1244724542, -108774630, -108774627, -853193850, -853193851, -130094046, -130094047, -16885735, -878131230, -878131231, -878131229, -130094051, -130094052, -1244698172, -1244698173, -1166512213, -1166512214, -853193860, -1230310773, -1230310786, -1230310787, -1167809765, -130093846, -1151653982, -1151653983, -1166510968, -1244780373, -1244785690, -1244785691, -1245096551, -1245096552, -777805243]",0,,,,,
64,1,0.2694358,1.1756474,0.6971722,3.8824959,0,0,0.033392,0.5430401,0,0,1.5868672,0.074406,"[3, 103329437, 1244701537, 1244701536, -103329449, -1152916093, -1152916094, -1244783245, -1244783246, -1082996512, -130093874, -90720856, -124645249, -124645250, -1244712737, -1244712738, -1230311459, -1230311460, -1166809595, -1166809592, -1230311486, -1230311853, -1230311854, -20074202, -1166809598, -1166809599, -1244724112, -1244724113, -1082986849, -19982934, -1166803244, -1166803245, -1152916092, -1151646686, -1166801828, -1166801829, -1166801827, -111810664, -90720769, -108774741, -90720768, -90720766, -124619462, -124619459, -124619460, -90720713, -124633136, -124633135, -1152916087, -1152916088, -1152916089, -1166533820, -1166533821, -1166519515, -1166519516, -1166519517, -1166519518, -1152049904, -1166519512, -1166519513, -1166519514, -1166519510, -1166519511, -1166519509, -1166519508, -1151573372, -853194484, -853194485, -1166863706, -1166863707, -765135280, 1166488906, 1166488905, 1166488902, 1166488904, 1166488903, 108772521, 1230311483, 1230311482, 1166486098, 1166781640, 1166781639, 1166383676, 1166781439, 1166781441, 1166781440, 853193864, 116121899, 1244665340, 1244665339, 19982794, 19982810, -878131230, -878131231, -878131229, -130094051, -130094052, -1244698172, -1244698173, -1166512213, -1166512214, -853193860, -1230310773, -1230310786, -1230310787, -1167809765, -130093846, -1151653982, -1151653983, -1166510968, -1244780373, -1244785690, -1244785691, -1245096551, -1245096552, -777805243]",1,,,,,
65,0,0,0,0.3590265,1.322669,0.224026,0.4696603,0.3805313,0.7900894,0.0364162,2.1035738,1.328882,0.1042657,"[3, -1304739850, 1304739755, 1304739754, 127285343, 127285346, 1212579007, 1212579006, 1212579048, 1212579047, 127289482, 127318440, 127318439, 1212432793, 1212432792, -127289488, -127289492, -1304740224, -1304740225, -1212667176, -1212432838, -1304740241, -1304740242, -1304740226, -1304740227, -1182008713, -1212432576, -1212665113, -1212665114, -1212663156, -127289501, -127289499, -1212432662, -1212432663, 811170223, -1276797400, -1276797401, -1276797398, -1276797399, -1182116625, -1182116626, -127289223, -127309277, -127309278, -1212432671, -1212432672, -127289529, -1212432730, -1212432731, 127289537, 1212667286, 1212667285, 1212432692, 127289544, 1212432771, 1212432770, 1212432785, 1212432784, 1212432474, -1212432473, -19956819, -1276797431, -1276797432, -27684515, -127318282, -127318281, 19956798, 19956799, 19956802, 1212589328, 1212589327, 1212432516, 1212432515, -1212432455, 1212432454, 1212683329, 1304740354, 1304740353, -1212662125, 1212432762, 1212432761, 1304740562, -1304740561, 1304740560, -1304740559, 1304740572, 1304740571, 1308854748, 1308854747, 1308854743, 1308854729, -1308854727, 1304741146, 1304741145, -1213903889, 1213903822, 19956857, 1213903869, -1213903868, -1213996185, 1304740567, -1304740566, 1213996418, 1239626588, 1239626587, 1239626578, 1211111551, -1211111550, -1210949494, 1210949493, -1194511872, -1210950006, -1212926275, -1308858703, -1308858704, 1050511836, 1210949609, -1210949608, -1050503851, -1262983767, -1308858720, 1308858719, -1211279968, 1050511847, -1051437136, 1051437135, -19956899, 19956926, 19956937, 1194394466, -1262985281, 1262985280, -1234779323, -1308861105, 1308861104, -1234702534, 1234702531, -1234702530, -1211033771, -1211033772, 1234690965, -1234690964, -1234704849, 1308862721, -1308862720, -1308865945, -1308865946, 1308861649, 1308861648, -1308861651, 1308861650, 979142942, -1262983603, 1262983602, 19956989, -19956994, 1262985256, 1262985255, -1233962426, 1234098455, 1234098454, 19973296, 19957010, 1211037960, 1211037959, 1211037954, -1211037953, 1308863103, 1308863102, 917423468, 917423467, 27684288, 1211331248, 1211331247, 1050529446, 1050529449, 1050529448, 1308863119, 1308863118, 19957075, 19957083, 19957088, 19957090, 19957098, -1211338681, 1211338680, 19957107, 768252510, -1002944437, 1002944436, 768252508, 19957121, 1308865208, -1308865207, 1308865205, -768252512, 768252511, -1211277774, -1211277775, 1239639768, 1260229699, 1260229698, -1239647380, -1239647381, 1239647379, 1211277787, 1211277786, 1062118396, 1062118395, 19957634, 19957650, 1194260022, 1194260021, 1194514368, 1211364639, 1211364638, 19957802, -19957815, -1277602224, -1277602225, -1263663142, -1050656365, -877785411, -877785412, -1158533346, -1158533347, -1260224885, -1263663572, 1263663571, 1263663790, 1263663789, 1310782836, -1310782837, -1288453597, -1288453598, -1158532917, 1263966277, 1263966276, 1158532916, 815691788, -1120806643, -1120806644, -1120807297, -1120807298, -108255769, -783405353, -815538875, -1260224697, -1260224698, -783405355, -1158609840, -1158609841, -1288450783, -1288450784, -1210896368, -1210896369, -1292628266, -1292628267, -1158612083, -1158612084, -1158612082, -127324579, -108255780, -127324577, -127324578, -1150075507, -1150075508, -16889614, -1158615912, -1158615913, -1158616159, -1158616160, -1158615915, -815548300, -16889646, -27700722, -815548277, -815549810, -1152214308, -1152214309, -16889602, -123199862, -1259924655, -1259924656, -16889595, -19953117, -948623280, -948623281, -1260224640, -1260224641, -1158542302, -1158542303, -783932209, -1158542300, -1305509878, -1305509879]",1,,,,,
65,1,0,0,0.3401714,0.9231264,0.2524017,1.8194569,0.3718422,0.7900894,0.0355847,2.1035738,1.3599351,0.1667752,"[3, -1304739850, 1304739755, 1304739754, 127285343, 127285346, 1212579007, 1212579006, 1212579048, 1212579047, 127289482, 127318440, 127318439, 1212432793, 1212432792, -127289488, -127289492, -1304740224, -1304740225, -1212667176, -1212432838, -1304740241, -1304740242, -1304740226, -1304740227, -1182008713, -1212432576, -1212665113, -1212665114, -1212663156, -127289501, -127289499, -1212432662, -1212432663, 811170223, -1276797400, -1276797401, -1276797398, -1276797399, -1182116625, -1182116626, -127289223, -127309277, -127309278, -1212432671, -1212432672, -127289529, -1212432730, -1212432731, 127289537, 1212667286, 1212667285, 1212432692, 127289544, 1212432771, 1212432770, 1212432785, 1212432784, 1212432474, -1212432473, -19956819, -1276797431, -1276797432, -27684515, -127318282, -127318281, 19956798, 19956799, 19956802, 1212589328, 1212589327, 1212432516, 1212432515, -1212432455, 1212432454, 1212683329, 1304740354, 1304740353, -1212662125, 1212432762, 1212432761, 1304740562, -1304740561, 1304740560, -1304740559, 1304740572, 1304740571, 1308854748, 1308854747, 1308854743, 1308854729, -1308854727, 1304741146, 1304741145, -1213903889, 1213903822, 19956857, 1213903869, -1213903868, -1213996185, 1304740567, -1304740566, 1213996418, 1239626588, 1239626587, 1239626578, 1211111551, -1211111550, -1210949494, 1210949493, -1194511872, -1210950006, -1212926275, -1308858703, -1308858704, 1050511836, 1210949609, -1210949608, -1050503851, -1262983767, -1308858720, 1308858719, -1211279968, -19956886, -1050498815, -1211357151, -1211357152, -1050511841, -1211277869, -1211277870, -1050511838, -1050511839, -1259921754, -1259921755, -1194567408, -1194567409, -19956080, -19955807, -1050497516, -1050497517, -1050497515, -1050487908, -1050497518, -1262985751, -1262985752, -1211965351, -1211965352, -767439312, -767439313, -1194515587, -1194515588, -1194515586, -1194515585, -1211298597, -1211298598, -1194567248, -1194567249, -1308864308, -1308864309, -1130019448, -1130019446, -1130019458, -1194394344, -1194394345, -767439316, -1144705469, -27684405, -19953573, -1259921834, -1259921835, -1050644377, -1050644378, -123202863, -1050644379, -1050644384, -1260230190, -1260230191, -1196060314, -948778839, -1195955466, -1195955467, -1210651833, 1210651832, 1211300492, -1211300491, 1210742918, 1210742900, 1050643606, 1050643605, 1050643608, 1210896089, 1210896088, 1194516029, 1194516028, -710782895, -710782896, -27685026, -1051551055, -1051551056, -123199545, -1210753341, -1210753342, -1050642781, -19953262, -1050642777, 1050642779, 1050642778, 108255790, 1050536702, 1050536701, -827011009, -1259938288, -1259938289, -1211281560, -1157659209, -1259925030, -1259925031, -779397967, 773085516, 1157658723, 1259938374, 1259938373, 1158622038, 1158622037, 127323167, 1158622036, 1158622035, 1259938379, 1259938378, 1259925072, 1259925071, 1259938461, 1259938460, 1158622034, -1158622033, -1158622031, -1158622032, -16889609, -815548285, -827010619, -827010620, -1158528086, -1159378769, -1159378770, -1262968387, -1262968388, -1262968280, -19953117, -948623280, -948623281, -1260224640, -1260224641, -1158542302, -1158542303, -783932209, -1158542300, -1305509878, -1305509879]",1,,,,,
